City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
457,Gautier,US,30.3858,-88.6117,64.4,59,90,9.22,overcast clouds
458,Ruteng,ID,-8.6136,120.4721,63.88,100,100,4.59,overcast clouds
459,Anta,IN,25.15,76.3,58.33,33,0,2.35,clear sky
460,Sao+Jose+Da+Coroa+Grande,BR,-8.8978,-35.1478,83.46,66,93,10.65,overcast clouds
461,Tiznit,MA,29.5833,-9.5,63.79,53,0,9.24,clear sky
462,Two+Hills,CA,53.7169,-111.7518,-2.2,100,0,8.05,clear sky
463,Kamaishi,JP,39.2667,141.8833,27.05,91,5,8.3,clear sky
464,Do+Gonbadan,IR,30.3586,50.7981,51.8,82,20,3.13,few clouds
465,Ust-Maya,RU,60.4167,134.5333,-39.05,80,100,0.65,overcast clouds
466,Pasco,US,28.292,-82.4165,71.01,56,75,3.0,broken clouds
467,Gorele,TR,41.0308,39.0031,48.2,76,0,9.22,clear sky
468,Severodvinsk,RU,64.5635,39.8302,23.0,93,90,6.71,light snow
469,Kyaukse,MM,21.6,96.1333,66.6,37,80,4.05,broken clouds
470,Kurmanayevka,RU,52.5093,52.0675,21.49,95,66,10.56,broken clouds
471,Kargasok,RU,59.0556,80.8572,-25.44,84,95,6.76,overcast clouds
472,Pedernales,DO,18.0384,-71.744,80.22,59,6,6.96,clear sky
473,Kalia,BD,23.0396,89.6328,60.78,39,0,6.04,clear sky
474,Kainantu,PG,-6.2887,145.8655,62.44,93,100,3.6,light rain
475,Baykit,RU,61.67,96.37,-34.37,75,14,2.28,few clouds
476,Tura,IN,25.5198,90.2201,53.01,40,0,1.52,clear sky
477,Samoded,RU,63.6083,40.5111,12.0,97,99,5.64,overcast clouds
478,Shingu,JP,33.7333,135.9833,40.71,79,18,5.55,few clouds
479,Requena,ES,39.4883,-1.1004,62.01,59,0,1.99,clear sky
480,Terrace,CA,54.5163,-128.6035,21.2,73,90,25.32,snow
481,Colares,PT,38.7992,-9.4469,60.01,72,40,11.5,scattered clouds
482,Hihya,EG,30.6713,31.588,64.4,34,0,16.11,clear sky
483,Yar-Sale,RU,66.8333,70.8333,-25.02,86,100,15.86,light snow
484,Amahai,ID,-3.3333,128.9167,78.66,82,100,4.59,overcast clouds
485,Raudeberg,NO,61.9875,5.1352,33.01,93,93,7.81,snow
486,Kassala,SD,15.451,36.4,76.1,49,0,14.74,clear sky
487,Inuvik,CA,68.3499,-133.7218,-29.2,75,100,1.14,overcast clouds
488,Pemberton,CA,50.3164,-122.8027,28.99,93,90,2.3,light snow
489,Quatre+Cocos,MU,-20.2078,57.7625,80.01,89,75,5.75,broken clouds
490,Mehamn,NO,71.0357,27.8492,26.04,97,100,22.15,light snow
491,Pisco,PE,-13.7,-76.2167,77.0,78,0,11.5,clear sky
492,Kieta,PG,-6.2167,155.6333,81.48,80,88,14.12,light rain
493,Santa+Isabel+Do+Rio+Negro,BR,-0.4139,-65.0192,91.99,49,53,6.44,broken clouds
494,Cockburn+Town,TC,21.4612,-71.1419,72.36,66,39,17.47,scattered clouds
495,Neryungri,RU,56.6709,124.6491,-35.84,80,100,1.05,overcast clouds
496,Tautira,PF,-17.7333,-149.15,78.8,69,75,5.75,light rain
497,La+Ronge,CA,55.1001,-105.2842,8.6,78,52,2.3,broken clouds
498,Mankono,CI,8.0586,-6.1897,98.19,21,10,3.85,clear sky
499,Kallaste,EE,58.655,27.1592,24.01,86,90,8.05,light snow
500,Naze,JP,28.3667,129.4833,51.26,67,0,8.75,clear sky
501,Plettenberg+Bay,ZA,-34.0527,23.3716,70.05,68,3,4.41,clear sky
502,Yeppoon,AU,-23.1333,150.7333,75.2,78,21,6.91,few clouds
503,Okato,NZ,-39.2,173.8833,48.99,68,0,8.01,clear sky
504,Magadan,RU,59.5667,150.8,-18.63,77,24,12.06,few clouds
505,Alyangula,AU,-13.8483,136.4192,80.6,94,61,14.97,broken clouds
506,Antofagasta,CL,-23.65,-70.4,73.99,60,20,12.66,few clouds
507,Ust-Nera,RU,64.5667,143.2,-23.87,77,100,5.86,overcast clouds
508,Lakselv,NO,70.0513,24.9718,17.6,93,75,10.36,light snow
509,Mnogovershinnyy,RU,53.9353,139.9242,-10.7,90,100,3.44,overcast clouds
510,Merauke,ID,-8.4667,140.3333,79.59,85,100,11.12,light rain
511,Hambantota,LK,6.1241,81.1185,78.17,83,90,11.77,overcast clouds
512,Kontagora,NG,10.3999,5.4695,94.05,10,0,1.1,clear sky
513,Namikupa,TZ,-10.8333,39.6,73.96,94,69,6.53,moderate rain
514,Champerico,GT,14.3,-91.9167,86.0,58,20,9.22,few clouds
515,Daoukro,CI,7.0591,-3.9631,95.41,32,73,1.83,broken clouds
516,Oistins,BB,13.0667,-59.5333,84.2,61,40,14.97,scattered clouds
517,Parana,AR,-31.732,-60.5238,73.99,80,100,11.7,overcast clouds
518,Fort+Nelson,CA,58.8053,-122.7002,-25.6,75,40,1.12,scattered clouds
519,Nouadhibou,MR,20.931,-17.0347,87.8,19,68,12.66,broken clouds
520,Te+Anau,NZ,-45.4167,167.7167,43.03,86,54,1.59,broken clouds
521,Lavrentiya,RU,65.5833,-171.0,-19.25,83,0,6.73,clear sky
522,Oussouye,SN,12.485,-16.5469,98.6,58,0,6.91,clear sky
523,Gladstone,AU,-23.85,151.25,75.2,78,40,8.05,light rain
524,Strezhevoy,RU,60.7333,77.5889,-23.8,69,0,13.42,clear sky
525,Thunder+Bay,CA,48.4001,-89.3168,24.01,86,90,10.36,overcast clouds
526,Boyolangu,ID,-8.1181,111.8935,74.75,88,100,4.43,moderate rain
527,Toba+Tek+Singh,PK,30.9743,72.4827,53.51,35,16,3.36,few clouds
528,Providencia,MX,28.7167,-111.5833,61.0,69,0,10.0,clear sky
529,Fez,MA,34.0372,-4.9998,57.2,94,75,9.22,broken clouds
530,Jalu,LY,29.0331,21.5482,66.79,34,0,9.75,clear sky
531,Bucerias,MX,20.75,-105.3333,75.2,64,1,4.61,clear sky
532,Villamontes,BO,-21.25,-63.5,101.52,28,0,8.86,clear sky
533,Zhicheng,CN,30.2956,111.5047,46.99,74,55,2.28,broken clouds
534,Olafsvik,IS,64.8945,-23.7142,23.52,91,36,20.65,scattered clouds
535,Shaunavon,CA,49.6501,-108.4181,14.0,92,6,8.05,clear sky
536,Sydney,AU,-33.8679,151.2073,72.0,94,40,24.16,scattered clouds
537,Necochea,AR,-38.5473,-58.7368,68.0,48,100,15.14,overcast clouds
538,Longfeng,CN,46.55,125.1167,-13.4,87,24,7.56,few clouds
539,Kampene,CD,-3.6,26.6667,74.44,85,93,1.57,light rain
540,Trelleborg,SE,55.3751,13.1569,30.99,74,40,8.05,scattered clouds
541,Beni+Mazar,EG,28.4962,30.8029,55.96,38,0,6.76,clear sky
542,Sur,OM,22.5667,59.5289,67.6,57,0,9.82,clear sky
543,Vostok,RU,46.4856,135.8833,-18.76,88,100,3.62,overcast clouds
544,Manta,EC,-0.95,-80.7333,77.0,94,90,3.44,light rain
545,Yagodnoye,RU,62.55,149.6667,-26.41,82,100,4.16,overcast clouds
546,Henties+Bay,NA,-22.116,14.2845,68.0,83,33,3.0,scattered clouds
547,Figeac,FR,44.75,1.9167,46.0,93,100,3.0,overcast clouds
548,Ahuimanu,US,21.4447,-157.8378,73.4,73,75,9.22,light rain
549,Anito,PH,12.4497,125.2886,77.32,80,93,13.82,overcast clouds
550,Dwarka,IN,22.2394,68.9678,69.17,50,0,15.17,clear sky
551,Ati,TD,13.2154,18.3353,83.28,15,0,9.89,clear sky
552,Half+Moon+Bay,US,37.4636,-122.4286,50.0,87,90,6.11,overcast clouds
553,Kifri,IQ,34.6959,44.9661,49.08,60,21,1.77,few clouds
554,Sarangani,PH,5.4033,125.4636,81.54,75,100,24.07,overcast clouds
555,Rotunda,RO,43.9833,24.3167,48.0,70,0,10.36,clear sky
556,Irondequoit,US,43.2134,-77.5797,21.99,76,100,5.99,overcast clouds
557,Riyadh,SA,24.6877,46.7219,62.6,29,0,8.05,clear sky
558,Ulladulla,AU,-35.35,150.4667,66.99,100,90,11.5,light intensity drizzle
559,Asau,RO,46.4333,26.4,41.0,70,0,6.91,clear sky
560,Serebryansk,KZ,49.6925,83.2892,-5.8,84,2,2.24,mist
561,Gravelbourg,CA,49.8834,-106.5512,5.0,78,23,4.61,few clouds
562,Zhigansk,RU,66.7697,123.3711,-47.2,75,96,4.07,overcast clouds
563,Sterling,US,39.0062,-77.4286,34.0,40,1,6.91,clear sky
564,Samfya,ZM,-11.3649,29.5565,70.84,80,97,3.6,light rain
565,Richards+Bay,ZA,-28.783,32.0377,77.79,80,85,6.76,overcast clouds
566,Volkhovskiy,RU,58.58,31.3164,24.53,98,96,7.65,light snow
567,Cordoba,AR,-31.4135,-64.1811,68.0,77,90,17.27,overcast clouds
568,Salalah,OM,17.0151,54.0924,73.4,56,20,3.44,few clouds
569,Kalianget,ID,-7.05,113.9333,78.66,84,100,12.68,light rain
570,Wasco,US,35.5941,-119.341,48.2,87,1,3.33,clear sky
571,Saint-Louis,SN,16.3333,-15.0,98.6,10,0,2.3,clear sky
572,Mariestad,SE,58.7097,13.8237,21.0,93,0,7.65,clear sky
573,Belmonte,BR,-15.8631,-38.8828,86.0,70,75,5.75,broken clouds
574,Williams+Lake,CA,52.1415,-122.1445,21.2,86,40,6.91,scattered clouds
575,Arica,CL,-18.475,-70.3042,75.2,57,0,13.8,clear sky
576,Zharkovskiy,RU,55.849,32.2697,22.1,97,100,8.68,snow
577,Ryotsu,JP,38.0833,138.4333,35.85,91,97,14.92,light rain
578,Aklavik,CA,68.2191,-135.0107,-22.0,69,75,2.3,broken clouds
579,Lao+Cai,VN,22.4833,103.95,60.91,81,98,0.98,overcast clouds
580,Pizarro,CO,4.9533,-77.366,84.43,67,48,3.91,scattered clouds
581,Maputo,MZ,-25.9653,32.5892,86.0,66,40,14.97,scattered clouds
582,Iberia,US,29.9502,-91.7507,69.01,82,90,11.5,overcast clouds
583,Nizhniy+Tsasuchey,RU,50.5167,115.1333,-13.81,88,100,5.57,overcast clouds
584,Benghazi,LY,32.1167,20.0667,63.7,81,0,10.4,clear sky
585,Guerrero+Negro,MX,27.9769,-114.0611,61.14,54,0,12.1,clear sky
586,Fukuma,JP,33.7667,130.4667,42.8,70,20,8.05,few clouds
587,Ruidoso,US,33.3317,-105.673,36.0,35,1,16.11,clear sky
588,Souris,CA,49.6172,-100.2612,23.0,93,90,6.91,light snow
589,Urucara,BR,-2.5364,-57.76,86.83,68,13,4.54,few clouds
590,Nantucket,US,41.2835,-70.0995,19.99,68,20,14.97,few clouds
591,Puerto+Escondido,MX,15.85,-97.0667,84.2,74,1,5.75,clear sky
592,Kharan,PK,28.5833,65.4167,60.4,22,0,2.75,clear sky
593,Grindavik,IS,63.8424,-22.4338,26.6,74,40,20.71,scattered clouds
594,Singaparna,ID,-7.3515,108.111,71.44,88,100,3.27,overcast clouds
595,Cerrito,CO,6.8432,-72.694,82.4,54,20,5.75,few clouds
596,Mahajanga,MG,-15.7167,46.3167,82.4,74,40,13.8,scattered clouds
597,Tiksi,RU,71.6872,128.8694,-26.36,86,100,5.57,overcast clouds
598,Najran,SA,17.4924,44.1277,75.2,23,0,6.91,clear sky
599,Goderich,CA,43.7501,-81.7165,26.6,68,100,8.05,overcast clouds
600,Verkhnevilyuysk,RU,63.4453,120.3167,-40.36,81,100,2.21,overcast clouds
601,Tavda,RU,58.0425,65.2726,17.69,97,100,6.85,overcast clouds
602,Puerto+Del+Rosario,ES,28.5004,-13.8627,68.0,73,0,19.57,clear sky
603,Ozernovskiy,RU,51.5,156.5167,13.15,95,100,12.8,light snow
604,Sungaipenuh,ID,-2.0833,101.3833,64.02,93,100,3.6,overcast clouds
605,Russell,US,32.3502,-85.1999,55.4,44,1,10.36,clear sky
606,Calabar,NG,4.9517,8.322,84.72,65,85,9.69,overcast clouds
607,Kamalpur,IN,24.2,91.8333,58.53,53,0,2.24,clear sky
608,Kingaroy,AU,-26.5333,151.8333,62.6,94,19,3.44,few clouds
609,Khorixas,NA,-20.3667,14.9667,80.11,44,73,11.12,broken clouds
610,Santa+Cruz,BO,-17.8,-63.1667,82.02,67,93,20.89,overcast clouds
611,Bud,US,39.447,-86.1758,33.01,69,100,12.26,overcast clouds
612,Kimbe,PG,-5.5502,150.1429,77.92,87,93,4.7,light rain
613,Gigmoto,PH,13.7796,124.39,75.6,81,98,15.75,overcast clouds
614,Namibe,AO,-15.1961,12.1522,75.81,71,88,12.17,overcast clouds
615,Kawalu,ID,-7.3817,108.2082,72.19,89,100,3.24,overcast clouds
616,Jackson,US,42.4165,-122.8345,42.01,81,40,4.61,scattered clouds
617,Panaba,MX,21.2833,-88.2667,77.65,60,21,12.12,few clouds
618,Taltal,CL,-25.4,-70.4833,71.69,55,9,4.92,clear sky
619,Rimbey,CA,52.6334,-114.2353,1.4,71,0,1.14,clear sky
620,Seymchan,RU,62.8833,152.4333,-26.46,83,100,8.01,overcast clouds
621,Hondo,JP,32.45,130.2,42.01,81,22,8.99,few clouds
622,Vao,NC,-22.6667,167.4833,75.99,80,59,19.3,broken clouds
623,Shakawe,BW,-18.3667,21.85,76.62,78,66,3.22,light rain
624,Prieska,ZA,-29.6641,22.7474,90.5,10,0,10.2,clear sky
625,Goundam,ML,16.4145,-3.6708,89.19,11,0,9.86,clear sky
626,Iskateley,RU,67.6803,53.1512,2.32,93,100,14.54,light snow
627,Muncar,ID,-8.4333,114.3333,76.03,87,100,3.06,moderate rain
628,Egvekinot,RU,66.3167,-179.1667,-25.55,83,0,9.62,clear sky
629,Elmadag,TR,39.9208,33.2308,39.99,93,75,5.75,broken clouds
630,Osoyoos,CA,49.0331,-119.4524,35.6,93,98,4.61,overcast clouds
631,Ringe,DK,55.2451,10.4706,30.2,80,0,5.75,clear sky
632,Mangrol,IN,21.1167,70.1167,67.68,34,0,13.38,clear sky
633,Miraflores,MX,19.2167,-98.8083,66.2,39,40,3.44,scattered clouds
634,Rantepao,ID,-2.9701,119.8978,68.63,88,100,1.72,light rain
635,Hurricane,US,37.1753,-113.2899,39.0,93,1,1.7,clear sky
636,Qui+Nhon,VN,13.7667,109.2333,72.12,85,42,9.66,scattered clouds
637,Longonjo,AO,-12.9067,15.2533,72.01,59,86,6.33,overcast clouds
638,Bristol,US,41.8334,-71.1662,21.0,42,1,10.36,clear sky
639,Bari+Sadri,IN,24.4167,74.4667,56.44,34,0,5.03,clear sky
640,Neyshabur,IR,36.2133,58.7958,49.98,48,95,3.22,overcast clouds
641,San+Benedetto+Del+Tronto,IT,42.9456,13.8816,55.0,50,99,1.99,light rain
642,Encarnacion,PY,-27.3333,-55.9,89.6,54,75,9.22,broken clouds
643,Tommot,RU,58.9564,126.2925,-43.67,75,63,1.45,broken clouds
644,Thohoyandou,ZA,-22.9456,30.485,74.59,82,61,0.72,broken clouds
645,Yerbogachen,RU,61.2767,108.0108,-40.92,80,87,4.32,overcast clouds
646,Changli,CN,39.7042,119.1506,18.34,86,20,9.66,few clouds
647,Teshie,GH,5.5836,-0.1072,86.0,70,20,12.66,few clouds
648,Leshukonskoye,RU,64.8989,45.7622,20.03,97,100,7.58,overcast clouds
649,West+Plains,US,36.7281,-91.8524,43.0,87,90,10.36,mist
650,Morondava,MG,-20.2833,44.2833,82.85,75,17,6.91,few clouds
651,Laranjeiras+Do+Sul,BR,-25.4078,-52.4161,68.38,98,100,2.1,overcast clouds
652,Olga,RU,43.7444,135.2892,-2.31,81,0,10.85,clear sky
653,Hailar,CN,49.2,119.7,-19.25,86,100,5.64,overcast clouds
654,Pozo+Colorado,PY,-23.4923,-58.7972,88.52,54,89,10.78,overcast clouds
655,Juba,SS,4.8517,31.5825,91.02,21,35,5.57,scattered clouds
656,Novosibirsk,RU,55.0411,82.9344,-14.8,70,0,6.71,clear sky
657,Koygorodok,RU,60.445,50.9968,26.01,97,100,11.41,light snow
658,Eydhafushi,MV,5.1033,73.0708,81.43,70,42,10.11,scattered clouds
659,Hornepayne,CA,49.2138,-84.7705,8.28,91,31,3.38,scattered clouds
660,Mwinilunga,ZM,-11.7358,24.4293,67.62,86,99,1.72,light rain
661,Derzhavinsk,KZ,51.1,66.3167,19.09,94,100,9.75,overcast clouds
662,Balkanabat,TM,39.5108,54.3671,52.36,45,97,4.47,overcast clouds
663,Bartica,GY,6.4,-58.6167,80.6,94,75,13.8,broken clouds
664,Sinnamary,GF,5.3833,-52.95,80.24,86,90,14.99,moderate rain
665,Yaan,NG,7.3833,8.5667,94.93,10,0,4.92,clear sky
666,Toamasina,MG,-18.1667,49.3833,82.4,78,40,3.44,light rain
667,Cavalcante,BR,-13.7975,-47.4583,85.32,47,16,7.11,few clouds
668,Svetlaya,RU,46.5389,138.3297,0.86,84,100,13.09,overcast clouds
669,Sabang,ID,5.8933,95.3214,81.5,73,68,17.38,broken clouds
670,Ostersund,SE,63.1792,14.6357,3.2,85,75,0.81,broken clouds
671,Urumqi,CN,43.801,87.6005,3.2,92,15,1.63,fog
672,Banda+Aceh,ID,5.5577,95.3222,77.47,83,48,10.67,scattered clouds
673,Dakar,SN,14.6937,-17.4441,77.0,47,0,11.5,clear sky
674,Boa+Vista,BR,2.8197,-60.6733,89.6,48,75,10.36,broken clouds
675,Shizunai,JP,42.3339,142.3669,25.54,90,37,12.28,light snow
676,Red+Bank,US,40.3471,-74.0643,28.0,46,1,10.36,clear sky
677,Severnyy,RU,50.677,36.5532,28.4,93,90,11.18,snow
678,Monchegorsk,RU,67.9397,32.8739,12.99,78,100,3.69,overcast clouds
679,Mitu,CO,1.1983,-70.1733,81.77,88,77,3.11,broken clouds
680,Concepcion,CL,-36.827,-73.0498,66.2,82,75,1.14,broken clouds
681,Tezu,IN,27.9167,96.1667,58.33,52,29,3.91,scattered clouds
682,Makhalino,RU,53.0854,46.2211,20.48,97,64,7.11,broken clouds
683,Gazipur,BD,23.9981,90.423,69.8,64,20,9.22,haze
684,Ferkessedougou,CI,9.6,-5.2,98.04,9,0,5.39,clear sky
685,Vysokogornyy,RU,50.1167,139.15,-10.52,87,100,6.26,light snow
686,Nadvoitsy,RU,63.8667,34.3167,15.46,97,97,3.98,overcast clouds
687,Cam+Ranh,VN,11.9214,109.1591,75.2,69,20,10.36,few clouds
